"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
541.1198665,"C23H26O15","CHO","unsaturated/lignin",1.13,0.65,0.2258,0.1739,23,26,15,0,0,0
541.1351804,"C27H26O12","CHO","unsaturated/lignin",0.96,0.44,0.4286,-0.0741,27,26,12,0,0,0
541.1355282,"C30H27O4N2S1P1","CHONSP","aromatic",0.9,0.13,0.5417,-0.3667,30,27,4,2,1,1
541.1409297,"C20H30O17","CHO","aliphatic",1.5,0.85,-0.2174,0.2,20,30,17,0,0,0
541.1482819,"C24H31O12P1","CHOP","unsaturated/lignin",1.29,0.5,0.1765,-0.2917,24,31,12,0,0,1
541.1563318,"C24H30O14","CHO","unsaturated/lignin",1.25,0.58,0.1765,-0.0833,24,30,14,0,0,0
541.165744,"C35H26O6","CHO","aromatic",0.74,0.17,0.625,-0.4,35,26,6,0,0,0
541.1660587,"C35H26O6","CHO","aromatic",0.74,0.17,0.625,-0.4,35,26,6,0,0,0
541.1692059,"C21H35O14P1","CHOP","aliphatic",1.67,0.67,-0.2308,-0.3333,21,35,14,0,0,1
541.17158,"C28H30O11","CHO","unsaturated/lignin",1.07,0.39,0.3778,-0.2857,28,30,11,0,0,0
541.1719223,"C31H31O3N2S1P1","CHONSP","unsaturated/lignin",1,0.1,0.4902,-0.5484,31,31,3,2,1,1
541.1750375,"C25H34O11S1","CHOS","unsaturated/lignin",1.36,0.44,0.1351,-0.4,25,34,11,0,1,0
541.1776051,"C21H34O16","CHO","aliphatic",1.62,0.76,-0.2308,-0.0952,21,34,16,0,0,0
541.1846582,"C25H35O11P1","CHOP","unsaturated/lignin",1.4,0.44,0.1351,-0.52,25,35,11,0,0,1
541.1927061,"C25H34O13","CHO","unsaturated/lignin",1.36,0.52,0.1351,-0.32,25,34,13,0,0,0
541.1964202,"C25H39O5N2S2P1","CHONSP","aliphatic",1.56,0.2,0.0286,-0.76,25,39,5,2,2,1
541.2056221,"C22H39O13P1","CHOP","aliphatic",1.77,0.59,-0.2414,-0.5909,22,39,13,0,0,1
541.208047,"C29H34O10","CHO","unsaturated/lignin",1.17,0.34,0.3333,-0.4828,29,34,10,0,0,0
541.208396,"C29H34O10","CHO","unsaturated/lignin",1.17,0.34,0.3333,-0.4828,29,34,10,0,0,0
541.2210751,"C26H39O10P1","CHOP","aliphatic",1.5,0.38,0.1,-0.7308,26,39,10,0,0,1
541.2214494,"C27H43O5S2P1","CHOSP","aliphatic",1.59,0.19,0.0698,-1.0741,27,43,5,0,2,1
541.2219568,"C27H35O6N4P1","CHONP","unsaturated/lignin",1.3,0.22,0.2632,-0.4074,27,35,6,4,0,1
541.2290759,"C26H38O12","CHO","unsaturated/lignin",1.46,0.46,0.1,-0.5385,26,38,12,0,0,0
541.2386763,"C37H34O4","CHO","aromatic",0.92,0.11,0.5429,-0.7027,37,34,4,0,0,0
541.2420599,"C23H43O12P1","CHOP","aliphatic",1.87,0.52,-0.25,-0.8261,23,43,12,0,0,1
541.2444293,"C30H38O9","CHO","unsaturated/lignin",1.27,0.3,0.2941,-0.6667,30,38,9,0,0,0
541.2449336,"C33H39O1N2S1P1","CHONSP","unsaturated/lignin",1.18,0.03,0.4035,-0.8788,33,39,1,2,1,1
541.2476986,"C27H42O9S1","CHOS","aliphatic",1.56,0.33,0.0698,-0.8148,27,42,9,0,1,0
541.2574153,"C27H43O9P1","CHOP","aliphatic",1.59,0.33,0.0698,-0.9259,27,43,9,0,0,1
541.2654091,"C27H42O11","CHO","aliphatic",1.56,0.41,0.0698,-0.7407,27,42,11,0,0,0
541.2784012,"C24H47O11P1","CHOP","aliphatic",1.96,0.46,-0.2571,-1.0417,24,47,11,0,0,1
541.2838458,"C28H46O8S1","CHOS","aliphatic",1.64,0.29,0.0435,-1,28,46,8,0,1,0
541.293754,"C28H47O8P1","CHOP","aliphatic",1.68,0.29,0.0435,-1.1071,28,47,8,0,0,1
541.3017546,"C28H46O10","CHO","aliphatic",1.64,0.36,0.0435,-0.9286,28,46,10,0,0,0
541.3020896,"C28H46O10","CHO","aliphatic",1.64,0.36,0.0435,-0.9286,28,46,10,0,0,0
541.3204097,"C29H50O7S1","CHOS","aliphatic",1.72,0.24,0.0204,-1.1724,29,50,7,0,1,0
541.3300563,"C29H51O7P1","CHOP","aliphatic",1.76,0.24,0.0204,-1.2759,29,51,7,0,0,1
541.3380931,"C29H50O9","CHO","aliphatic",1.72,0.31,0.0204,-1.1034,29,50,9,0,0,0
541.3383884,"C29H50O9","CHO","aliphatic",1.72,0.31,0.0204,-1.1034,29,50,9,0,0,0
541.3743952,"C30H54O8","CHO","aliphatic",1.8,0.27,0,-1.2667,30,54,8,0,0,0
542.0211353,"C23H13O15N1","CHON","aromatic",0.57,0.65,0.6552,0.8696,23,13,15,1,0,0
542.0214633,"C23H13O15N1","CHON","aromatic",0.57,0.65,0.6552,0.8696,23,13,15,1,0,0
542.0575035,"C24H17O14N1","CHON","aromatic",0.71,0.58,0.5625,0.5833,24,17,14,1,0,0
542.05787,"C24H17O14N1","CHON","aromatic",0.71,0.58,0.5625,0.5833,24,17,14,1,0,0
542.0581498,"C27H18O6N3S1P1","CHONSP","condensed_arom",0.67,0.22,0.6842,0.1852,27,18,6,3,1,1
542.0937943,"C25H21O13N1","CHON","unsaturated/lignin",0.84,0.52,0.4857,0.32,25,21,13,1,0,0
542.0941027,"C25H21O13N1","CHON","unsaturated/lignin",0.84,0.52,0.4857,0.32,25,21,13,1,0,0
542.1025998,"C28H21O7N3S1","CHONS","aromatic",0.75,0.25,0.6098,0.1429,28,21,7,3,1,0
542.1150798,"C22H25O15N1","CHON","unsaturated/lignin",1.14,0.68,0.1852,0.3636,22,25,15,1,0,0
542.1304434,"C26H25O12N1","CHON","unsaturated/lignin",0.96,0.46,0.4211,0.0769,26,25,12,1,0,0
542.1382445,"C31H30O2N1S2P1","CHONSP","aromatic",0.97,0.06,0.5,-0.6129,31,30,2,1,2,1
542.139664,"C16H33O17N1S1","CHONS","aliphatic",2.06,1.06,-1.7273,0.375,16,33,17,1,1,0
542.1435045,"C23H30O12N1P1","CHONP","unsaturated/lignin",1.3,0.52,0.1333,-0.1304,23,30,12,1,0,1
542.1642306,"C20H34O14N1P1","CHONP","aliphatic",1.7,0.7,-0.3636,-0.15,20,34,14,1,0,1
542.1760302,"C38H25O3N1","CHON","condensed_arom",0.66,0.08,0.6901,-0.4211,38,25,3,1,0,0
542.2009933,"C21H38O13N1P1","CHONP","aliphatic",1.81,0.62,-0.36,-0.4286,21,38,13,1,0,1
542.2014425,"C22H42O8N1S2P1","CHONSP","aliphatic",1.91,0.36,-0.3571,-0.8636,22,42,8,1,2,1
542.23733,"C22H42O12N1P1","CHONP","aliphatic",1.91,0.55,-0.3571,-0.6818,22,42,12,1,0,1
542.2469127,"C23H37O10N5","CHON","aliphatic",1.61,0.43,-0.1538,-0.087,23,37,10,5,0,0
542.2833179,"C24H41O9N5","CHON","aliphatic",1.71,0.38,-0.1724,-0.3333,24,41,9,5,0,0
542.2974607,"C30H46O2N3S1P1","CHONSP","aliphatic",1.53,0.07,0.1667,-1.0333,30,46,2,3,1,1
542.3196939,"C25H45O8N5","CHON","aliphatic",1.8,0.32,-0.1875,-0.56,25,45,8,5,0,0
542.9731295,"C30H9O7S1P1","CHOSP","condensed_arom",0.3,0.23,0.8776,0.2333,30,9,7,0,1,1
543.0053645,"C23H12O16","CHO","condensed_arom",0.52,0.7,0.6667,0.8696,23,12,16,0,0,0
543.0182134,"C20H17O16P1","CHOP","unsaturated/lignin",0.85,0.8,0.3636,0.75,20,17,16,0,0,1
543.0265069,"C20H16O18","CHO","unsaturated/lignin",0.8,0.9,0.3636,1,20,16,18,0,0,0
543.0417405,"C24H16O15","CHO","aromatic",0.67,0.62,0.5758,0.5833,24,16,15,0,0,0
543.0421135,"C27H17O7N2S1P1","CHONSP","condensed_arom",0.63,0.26,0.6923,0.1852,27,17,7,2,1,1
543.0523642,"C25H21O10S1P1","CHOSP","aromatic",0.84,0.4,0.5,0.04,25,21,10,0,1,1
543.062865,"C21H20O17","CHO","unsaturated/lignin",0.95,0.81,0.28,0.6667,21,20,17,0,0,0
543.0780605,"C25H20O14","CHO","aromatic",0.8,0.56,0.5,0.32,25,20,14,0,0,0
543.0917822,"C23H29O9S2P1","CHOSP","unsaturated/lignin",1.26,0.39,0.1613,-0.3043,23,29,9,0,2,1
543.0991734,"C22H24O16","CHO","unsaturated/lignin",1.09,0.73,0.2143,0.3636,22,24,16,0,0,0
543.1143855,"C26H24O13","CHO","unsaturated/lignin",0.92,0.5,0.4359,0.0769,26,24,13,0,0,0
543.1279852,"C24H33O8S2P1","CHOSP","unsaturated/lignin",1.38,0.33,0.1176,-0.5417,24,33,8,0,2,1
543.1355109,"C23H28O15","CHO","unsaturated/lignin",1.22,0.65,0.1613,0.087,23,28,15,0,0,0
543.1358094,"C23H28O15","CHO","unsaturated/lignin",1.22,0.65,0.1613,0.087,23,28,15,0,0,0
543.1446756,"C34H24O7","CHO","aromatic",0.71,0.21,0.6393,-0.2941,34,24,7,0,0,0
543.1507317,"C27H28O12","CHO","unsaturated/lignin",1.04,0.44,0.381,-0.1481,27,28,12,0,0,0
543.1565144,"C20H32O17","CHO","aliphatic",1.6,0.85,-0.3043,0.1,20,32,17,0,0,0
543.1602627,"C17H36O17S1","CHOS","aliphatic",2.12,1,-1.2667,0,17,36,17,0,1,0
543.1637301,"C24H33O12P1","CHOP","unsaturated/lignin",1.38,0.5,0.1176,-0.375,24,33,12,0,0,1
543.1718471,"C24H32O14","CHO","unsaturated/lignin",1.33,0.58,0.1176,-0.1667,24,32,14,0,0,0
543.1722326,"C24H32O14","CHO","unsaturated/lignin",1.33,0.58,0.1176,-0.1667,24,32,14,0,0,0
543.1815071,"C35H28O6","CHO","aromatic",0.8,0.17,0.5938,-0.4571,35,28,6,0,0,0
543.1869993,"C28H32O11","CHO","unsaturated/lignin",1.14,0.39,0.3333,-0.3571,28,32,11,0,0,0
543.1872758,"C28H32O11","CHO","unsaturated/lignin",1.14,0.39,0.3333,-0.3571,28,32,11,0,0,0
543.1928753,"C21H36O16","CHO","aliphatic",1.71,0.76,-0.3077,-0.1905,21,36,16,0,0,0
543.193168,"C21H36O16","CHO","aliphatic",1.71,0.76,-0.3077,-0.1905,21,36,16,0,0,0
543.1960998,"C20H37O13N2P1","CHONP","aliphatic",1.85,0.65,-0.5238,-0.25,20,37,13,2,0,1
543.2001725,"C25H37O11P1","CHOP","unsaturated/lignin",1.48,0.44,0.0811,-0.6,25,37,11,0,0,1
543.2005036,"C26H41O6S2P1","CHOSP","aliphatic",1.58,0.23,0.05,-0.9615,26,41,6,0,2,1
543.2082066,"C25H36O13","CHO","unsaturated/lignin",1.44,0.52,0.0811,-0.4,25,36,13,0,0,0
543.2178081,"C36H32O5","CHO","aromatic",0.89,0.14,0.5522,-0.6111,36,32,5,0,0,0
543.2210368,"C22H41O13P1","CHOP","aliphatic",1.86,0.59,-0.3103,-0.6818,22,41,13,0,0,1
543.2235211,"C29H36O10","CHO","unsaturated/lignin",1.24,0.34,0.2917,-0.5517,29,36,10,0,0,0
543.223874,"C32H37O2N2S1P1","CHONSP","unsaturated/lignin",1.16,0.06,0.4074,-0.7812,32,37,2,2,1,1
543.2365598,"C26H41O10P1","CHOP","aliphatic",1.58,0.38,0.05,-0.8077,26,41,10,0,0,1
543.244591,"C26H40O12","CHO","aliphatic",1.54,0.46,0.05,-0.6154,26,40,12,0,0,0
543.254166,"C37H36O4","CHO","aromatic",0.97,0.11,0.5143,-0.7568,37,36,4,0,0,0
543.2576584,"C23H45O12P1","CHOP","aliphatic",1.96,0.52,-0.3125,-0.913,23,45,12,0,0,1
543.2599486,"C30H40O9","CHO","unsaturated/lignin",1.33,0.3,0.2549,-0.7333,30,40,9,0,0,0
543.2602712,"C33H41O1N2S1P1","CHONSP","unsaturated/lignin",1.24,0.03,0.3684,-0.9394,33,41,1,2,1,1
543.2631723,"C27H44O9S1","CHOS","aliphatic",1.63,0.33,0.0233,-0.8889,27,44,9,0,1,0
543.2729803,"C27H45O9P1","CHOP","aliphatic",1.67,0.33,0.0233,-1,27,45,9,0,0,1
543.2810017,"C27H44O11","CHO","aliphatic",1.63,0.41,0.0233,-0.8148,27,44,11,0,0,0
543.2994999,"C28H48O8S1","CHOS","aliphatic",1.71,0.29,0,-1.0714,28,48,8,0,1,0
543.3093625,"C28H49O8P1","CHOP","aliphatic",1.75,0.29,0,-1.1786,28,49,8,0,0,1
543.3174469,"C28H48O10","CHO","aliphatic",1.71,0.36,0,-1,28,48,10,0,0,0
543.3538275,"C29H52O9","CHO","aliphatic",1.79,0.31,-0.0204,-1.1724,29,52,9,0,0,0
544.0002405,"C22H11O16N1","CHON","condensed_arom",0.5,0.73,0.6923,1.0909,22,11,16,1,0,0
544.0368545,"C23H15O15N1","CHON","aromatic",0.65,0.65,0.5862,0.7826,23,15,15,1,0,0
544.037194,"C23H15O15N1","CHON","aromatic",0.65,0.65,0.5862,0.7826,23,15,15,1,0,0
544.0658899,"C25H24O7N1S2P1","CHONSP","unsaturated/lignin",0.96,0.28,0.4286,-0.12,25,24,7,1,2,1
544.0732807,"C24H19O14N1","CHON","aromatic",0.79,0.58,0.5,0.5,24,19,14,1,0,0
544.0736006,"C27H20O6N3S1P1","CHONSP","aromatic",0.74,0.22,0.6316,0.1111,27,20,6,3,1,1
544.0817951,"C27H19O8N3S1","CHONS","aromatic",0.7,0.3,0.6316,0.2963,27,19,8,3,1,0
544.0945614,"C21H23O16N1","CHON","unsaturated/lignin",1.1,0.76,0.1667,0.5714,21,23,16,1,0,0
544.1097181,"C25H23O13N1","CHON","unsaturated/lignin",0.92,0.52,0.4286,0.24,25,23,13,1,0,0
544.1100761,"C28H24O5N3S1P1","CHONSP","aromatic",0.86,0.18,0.561,-0.1071,28,24,5,3,1,1
544.1184343,"C28H23O7N3S1","CHONS","aromatic",0.82,0.25,0.561,0.0714,28,23,7,3,1,0
544.1306837,"C22H27O15N1","CHON","unsaturated/lignin",1.23,0.68,0.1111,0.2727,22,27,15,1,0,0
544.1458903,"C26H27O12N1","CHON","unsaturated/lignin",1.04,0.46,0.3684,0,26,27,12,1,0,0
544.1463345,"C26H27O12N1","CHON","unsaturated/lignin",1.04,0.46,0.3684,0,26,27,12,1,0,0
544.1546664,"C29H27O6N3S1","CHONS","aromatic",0.93,0.21,0.5,-0.1379,29,27,6,3,1,0
544.1553652,"C37H23O4N1","CHON","condensed_arom",0.62,0.11,0.7059,-0.3243,37,23,4,1,0,0
544.1675743,"C23H31O14N1","CHON","unsaturated/lignin",1.35,0.61,0.0667,0,23,31,14,1,0,0
544.1803068,"C20H36O14N1P1","CHONP","aliphatic",1.8,0.7,-0.4545,-0.25,20,36,14,1,0,1
544.2260905,"C32H36O5N1P1","CHONP","unsaturated/lignin",1.12,0.16,0.4182,-0.7188,32,36,5,1,0,1
544.2402896,"C25H39O12N1","CHON","aliphatic",1.56,0.48,0,-0.48,25,39,12,1,0,0
544.2624932,"C23H39O10N5","CHON","aliphatic",1.7,0.43,-0.2308,-0.1739,23,39,10,5,0,0
544.2988048,"C34H44O3N1P1","CHONP","unsaturated/lignin",1.29,0.09,0.3443,-1.0294,34,44,3,1,0,1
545.0208812,"C23H14O16","CHO","aromatic",0.61,0.7,0.6,0.7826,23,14,16,0,0,0
545.0340282,"C20H19O16P1","CHOP","unsaturated/lignin",0.95,0.8,0.2727,0.65,20,19,16,0,0,1
545.0419911,"C20H18O18","CHO","unsaturated/lignin",0.9,0.9,0.2727,0.9,20,18,18,0,0,0
545.0572038,"C24H18O15","CHO","aromatic",0.75,0.62,0.5152,0.5,24,18,15,0,0,0
545.068041,"C15H22O16N4S1","CHONS","unsaturated/lignin",1.47,1.07,-3,1.6,15,22,16,4,1,0
545.0701627,"C21H23O15P1","CHOP","unsaturated/lignin",1.1,0.71,0.2,0.3333,21,23,15,0,0,1
545.0727424,"C28H18O12","CHO","aromatic",0.64,0.43,0.6364,0.2143,28,18,12,0,0,0
545.0783573,"C21H22O17","CHO","unsaturated/lignin",1.05,0.81,0.2,0.5714,21,22,17,0,0,0
545.078713,"C21H22O17","CHO","unsaturated/lignin",1.05,0.81,0.2,0.5714,21,22,17,0,0,0
545.0935756,"C25H22O14","CHO","unsaturated/lignin",0.88,0.56,0.4444,0.24,25,22,14,0,0,0
545.1045101,"C37H14O2N4","CHON","condensed_arom",0.38,0.05,0.875,0.0541,37,14,2,4,0,0
545.1068385,"C22H27O14P1","CHOP","unsaturated/lignin",1.23,0.64,0.1429,0.0455,22,27,14,0,0,1
545.1073071,"C23H31O9S2P1","CHOSP","unsaturated/lignin",1.35,0.39,0.0968,-0.3913,23,31,9,0,2,1
545.1147257,"C22H26O16","CHO","unsaturated/lignin",1.18,0.73,0.1429,0.2727,22,26,16,0,0,0
545.1150689,"C22H26O16","CHO","unsaturated/lignin",1.18,0.73,0.1429,0.2727,22,26,16,0,0,0
545.1157069,"C23H30O11S2","CHOS","unsaturated/lignin",1.3,0.48,0.0968,-0.1739,23,30,11,0,2,0
545.1241003,"C33H22O8","CHO","aromatic",0.67,0.24,0.6552,-0.1818,33,22,8,0,0,0
545.1289195,"C20H27O12N4P1","CHONP","unsaturated/lignin",1.35,0.6,-0.1111,0.45,20,27,12,4,0,1
545.1292978,"C18H30O15N2S1","CHONS","aliphatic",1.67,0.83,-0.7333,0.4444,18,30,15,2,1,0
545.1299895,"C26H26O13","CHO","unsaturated/lignin",1,0.5,0.3846,0,26,26,13,0,0,0
545.1431945,"C23H31O13P1","CHOP","unsaturated/lignin",1.35,0.57,0.0968,-0.2174,23,31,13,0,0,1
545.1511274,"C23H30O15","CHO","unsaturated/lignin",1.3,0.65,0.0968,0,23,30,15,0,0,0
545.1606982,"C34H26O7","CHO","aromatic",0.76,0.21,0.6066,-0.3529,34,26,7,0,0,0
545.1664021,"C27H30O12","CHO","unsaturated/lignin",1.11,0.44,0.3333,-0.2222,27,30,12,0,0,0
545.1723679,"C20H34O17","CHO","aliphatic",1.7,0.85,-0.3913,0,20,34,17,0,0,0
545.1750586,"C30H30O6N2S1","CHONS","unsaturated/lignin",1,0.2,0.4583,-0.3333,30,30,6,2,1,0
545.179548,"C24H35O12P1","CHOP","unsaturated/lignin",1.46,0.5,0.0588,-0.4583,24,35,12,0,0,1
545.1875856,"C24H34O14","CHO","unsaturated/lignin",1.42,0.58,0.0588,-0.25,24,34,14,0,0,0
545.2005978,"C21H39O14P1","CHOP","aliphatic",1.86,0.67,-0.3846,-0.5238,21,39,14,0,0,1
545.2028843,"C28H34O11","CHO","unsaturated/lignin",1.21,0.39,0.2889,-0.4286,28,34,11,0,0,0
545.2159331,"C25H39O11P1","CHOP","aliphatic",1.56,0.44,0.027,-0.68,25,39,11,0,0,1
545.2213248,"C29H38O8S1","CHOS","unsaturated/lignin",1.31,0.28,0.25,-0.6897,29,38,8,0,1,0
545.2240139,"C25H38O13","CHO","aliphatic",1.52,0.52,0.027,-0.48,25,38,13,0,0,0
545.2243151,"C25H38O13","CHO","aliphatic",1.52,0.52,0.027,-0.48,25,38,13,0,0,0
545.2330785,"C36H34O5","CHO","aromatic",0.94,0.14,0.5224,-0.6667,36,34,5,0,0,0
545.2335373,"C36H34O5","CHO","aromatic",0.94,0.14,0.5224,-0.6667,36,34,5,0,0,0
545.2368014,"C22H43O13P1","CHOP","aliphatic",1.95,0.59,-0.3793,-0.7727,22,43,13,0,0,1
545.2392946,"C29H38O10","CHO","unsaturated/lignin",1.31,0.34,0.25,-0.6207,29,38,10,0,0,0
545.2395906,"C32H39O2N2S1P1","CHONSP","unsaturated/lignin",1.22,0.06,0.3704,-0.8438,32,39,2,2,1,1
545.2523743,"C26H43O10P1","CHOP","aliphatic",1.65,0.38,0,-0.8846,26,43,10,0,0,1
545.2603956,"C26H42O12","CHO","aliphatic",1.62,0.46,0,-0.6923,26,42,12,0,0,0
545.2655471,"C32H38O6N2","CHON","unsaturated/lignin",1.19,0.19,0.3704,-0.625,32,38,6,2,0,0
545.2697816,"C37H38O4","CHO","unsaturated/lignin",1.03,0.11,0.4857,-0.8108,37,38,4,0,0,0
545.2733912,"C23H47O12P1","CHOP","aliphatic",2.04,0.52,-0.375,-1,23,47,12,0,0,1
545.2756949,"C30H42O9","CHO","unsaturated/lignin",1.4,0.3,0.2157,-0.8,30,42,9,0,0,0
545.2789572,"C27H46O9S1","CHOS","aliphatic",1.7,0.33,-0.0233,-0.963,27,46,9,0,1,0
545.2887508,"C27H47O9P1","CHOP","aliphatic",1.74,0.33,-0.0233,-1.0741,27,47,9,0,0,1
545.2967822,"C27H46O11","CHO","aliphatic",1.7,0.41,-0.0233,-0.8889,27,46,11,0,0,0
545.3119803,"C31H46O8","CHO","unsaturated/lignin",1.48,0.26,0.1852,-0.9677,31,46,8,0,0,0
545.3250062,"C28H51O8P1","CHOP","aliphatic",1.82,0.29,-0.0435,-1.25,28,51,8,0,0,1
545.3330895,"C28H50O10","CHO","aliphatic",1.79,0.36,-0.0435,-1.0714,28,50,10,0,0,0
546.0162334,"C22H13O16N1","CHON","aromatic",0.59,0.73,0.6154,1,22,13,16,1,0,0
546.0165895,"C25H14O8N3S1P1","CHONSP","condensed_arom",0.56,0.32,0.75,0.52,25,14,8,3,1,1
546.0526403,"C23H17O15N1","CHON","aromatic",0.74,0.65,0.5172,0.6957,23,17,15,1,0,0
546.0529509,"C26H18O7N3S1P1","CHONSP","aromatic",0.69,0.27,0.6571,0.2692,26,18,7,3,1,1
546.0610475,"C26H17O9N3S1","CHONS","aromatic",0.65,0.35,0.6571,0.4615,26,17,9,3,1,0
546.088935,"C24H21O14N1","CHON","unsaturated/lignin",0.88,0.58,0.4375,0.4167,24,21,14,1,0,0
546.0892506,"C24H21O14N1","CHON","unsaturated/lignin",0.88,0.58,0.4375,0.4167,24,21,14,1,0,0
546.0974419,"C27H21O8N3S1","CHONS","aromatic",0.78,0.3,0.5789,0.2222,27,21,8,3,1,0
546.1252455,"C25H25O13N1","CHON","unsaturated/lignin",1,0.52,0.3714,0.16,25,25,13,1,0,0
546.1256462,"C28H26O5N3S1P1","CHONSP","aromatic",0.93,0.18,0.5122,-0.1786,28,26,5,3,1,1
546.1340914,"C28H25O7N3S1","CHONS","aromatic",0.89,0.25,0.5122,0,28,25,7,3,1,0
546.1344481,"C36H21O5N1","CHON","condensed_arom",0.58,0.14,0.7231,-0.2222,36,21,5,1,0,0
546.159439,"C19H34O15N1P1","CHONP","aliphatic",1.79,0.79,-0.5789,-0.0526,19,34,15,1,0,1
546.1618374,"C26H29O12N1","CHON","unsaturated/lignin",1.12,0.46,0.3158,-0.0769,26,29,12,1,0,0
546.1706307,"C29H29O6N3S1","CHONS","unsaturated/lignin",1,0.21,0.4545,-0.2069,29,29,6,3,1,0
546.1957784,"C20H38O14N1P1","CHONP","aliphatic",1.9,0.7,-0.5455,-0.35,20,38,14,1,0,1
546.2054559,"C21H33O12N5","CHON","aliphatic",1.57,0.57,-0.3,0.2857,21,33,12,5,0,0
546.2067841,"C30H33O5N3S1","CHONS","unsaturated/lignin",1.1,0.17,0.4043,-0.4,30,33,5,3,1,0
546.2417416,"C32H38O5N1P1","CHONP","unsaturated/lignin",1.19,0.16,0.3818,-0.7812,32,38,5,1,0,1
546.2634102,"C30H46O2N1S2P1","CHONSP","aliphatic",1.53,0.07,0.16,-1.1667,30,46,2,1,2,1
546.2780759,"C33H42O4N1P1","CHONP","unsaturated/lignin",1.27,0.12,0.3448,-0.9394,33,42,4,1,0,1
546.3288017,"C30H50O2N3S1P1","CHONSP","aliphatic",1.67,0.07,0.0833,-1.1667,30,50,2,3,1,1
547.0000455,"C22H12O17","CHO","aromatic",0.55,0.77,0.6296,1,22,12,17,0,0,0
547.021336,"C19H16O19","CHO","unsaturated/lignin",0.84,1,0.2632,1.1579,19,16,19,0,0,0
547.0365196,"C23H16O16","CHO","aromatic",0.7,0.7,0.5333,0.6957,23,16,16,0,0,0
547.0369136,"C26H17O8N2S1P1","CHONSP","condensed_arom",0.65,0.31,0.6667,0.2692,26,17,8,2,1,1
547.0518065,"C27H16O13","CHO","aromatic",0.59,0.48,0.6585,0.3704,27,16,13,0,0,0
547.0577063,"C20H20O18","CHO","unsaturated/lignin",1,0.9,0.1818,0.8,20,20,18,0,0,0
547.0580449,"C23H21O10N2S1P1","CHONSP","unsaturated/lignin",0.91,0.43,0.4286,0.3043,23,21,10,2,1,1
547.072925,"C24H20O15","CHO","unsaturated/lignin",0.83,0.62,0.4545,0.4167,24,20,15,0,0,0
547.0842363,"C23H20O14N2","CHON","unsaturated/lignin",0.87,0.61,0.4286,0.6087,23,20,14,2,0,0
547.0884072,"C28H20O12","CHO","aromatic",0.71,0.43,0.5909,0.1429,28,20,12,0,0,0
547.0941609,"C21H24O17","CHO","unsaturated/lignin",1.14,0.81,0.12,0.4762,21,24,17,0,0,0
547.0945166,"C24H25O9N2S1P1","CHONSP","unsaturated/lignin",1.04,0.38,0.3548,0.0417,24,25,9,2,1,1
547.1013893,"C25H25O12P1","CHOP","unsaturated/lignin",1,0.48,0.3889,-0.04,25,25,12,0,0,1
547.1093661,"C25H24O14","CHO","unsaturated/lignin",0.96,0.56,0.3889,0.16,25,24,14,0,0,0
547.1201348,"C37H16O2N4","CHON","condensed_arom",0.43,0.05,0.8438,0,37,16,2,4,0,0
547.1229203,"C23H33O9S2P1","CHOSP","unsaturated/lignin",1.43,0.39,0.0323,-0.4783,23,33,9,0,2,1
547.1266363,"C17H28O18N2","CHON","aliphatic",1.65,1.06,-1,0.8235,17,28,18,2,0,0
547.1305467,"C22H28O16","CHO","unsaturated/lignin",1.27,0.73,0.0714,0.1818,22,28,16,0,0,0
547.1310297,"C25H29O8N2S1P1","CHONSP","unsaturated/lignin",1.16,0.32,0.2941,-0.2,25,29,8,2,1,1
547.1457734,"C26H28O13","CHO","unsaturated/lignin",1.08,0.5,0.3333,-0.0769,26,28,13,0,0,0
547.1593127,"C24H37O8S2P1","CHOSP","aliphatic",1.54,0.33,0,-0.7083,24,37,8,0,2,1
547.1668728,"C23H32O15","CHO","unsaturated/lignin",1.39,0.65,0.0323,-0.087,23,32,15,0,0,0
547.167298,"C23H32O15","CHO","unsaturated/lignin",1.39,0.65,0.0323,-0.087,23,32,15,0,0,0
547.1746752,"C28H37O5S2P1","CHOSP","unsaturated/lignin",1.32,0.18,0.2444,-0.8214,28,37,5,0,2,1
547.1769282,"C35H32O2S2","CHOS","aromatic",0.91,0.06,0.5312,-0.6857,35,32,2,0,2,0
547.1798511,"C20H37O15P1","CHOP","aliphatic",1.85,0.75,-0.4783,-0.35,20,37,15,0,0,1
547.1822012,"C27H32O12","CHO","unsaturated/lignin",1.19,0.44,0.2857,-0.2963,27,32,12,0,0,0
547.1910177,"C30H32O6N2S1","CHONS","unsaturated/lignin",1.07,0.2,0.4167,-0.4,30,32,6,2,1,0
547.2032076,"C24H36O14","CHO","aliphatic",1.5,0.58,0,-0.3333,24,36,14,0,0,0
547.2036044,"C24H36O14","CHO","aliphatic",1.5,0.58,0,-0.3333,24,36,14,0,0,0
547.210641,"C18H36O15N4","CHON","aliphatic",2,0.83,-1.3077,0.3333,18,36,15,4,0,0
547.2110422,"C29H41O4S2P1","CHOSP","unsaturated/lignin",1.41,0.14,0.2083,-1,29,41,4,0,2,1
547.2115428,"C29H33O5N4P1","CHONP","unsaturated/lignin",1.14,0.17,0.3953,-0.3793,29,33,5,4,0,1
547.21256,"C35H32O6","CHO","aromatic",0.91,0.17,0.5312,-0.5714,35,32,6,0,0,0
547.2163048,"C21H41O14P1","CHOP","aliphatic",1.95,0.67,-0.4615,-0.619,21,41,14,0,0,1
